seqs,solution,target,target_index
"[197, 643, 1164, 11, 4, 66, 97, 2145, 2]","[1, 0, 0]",[11],1
"[15, 7, 1638, 27, 97, 58, 16, 1, 41, 66, 185, 765, 80, 64, 123, 23, 406, 288, 2]","[1, 0, 0]",[5],4
"[1, 5, 7, 211, 235, 53, 70, 22]","[0, 0, 1]",[5],4
"[45, 50, 10, 184, 464, 8, 179, 7, 18, 41, 7, 71, 374, 1, 57, 137, 5, 41, 10, 75, 129, 51, 8, 2]","[0, 0, 1]",[5],4
"[226, 28, 70, 3, 1, 2146, 28, 86, 4, 28, 914, 8, 219, 6, 761, 4, 820, 8, 17, 4, 1639, 69, 829, 2]","[0, 0, 1]",[5],4
"[49, 17, 167, 6, 504, 191, 476, 27, 66, 20, 5, 4, 65, 11, 3, 18, 7, 1, 26, 2]","[0, 0, 1]",[5],4
"[915, 14, 590, 8, 143, 69, 683, 3094, 2]","[0, 0, 1]",[5],4
"[19, 916, 607, 18, 26, 3095, 71, 2147, 4, 39, 1355, 23, 1, 3096, 2]","[0, 0, 1]",[9],2
"[19, 39, 6, 301, 14, 726, 4, 94, 2148, 2]","[0, 1, 0]",[9],2
"[15, 33, 6, 201, 26, 8, 31, 6, 3097, 157, 5, 2]","[0, 0, 1]",[5],4
"[118, 55, 180, 121, 4, 42, 6, 400, 123, 2]","[0, 0, 1]",[9],2
"[146, 14, 5, 7, 65, 4, 24, 7, 162, 3, 770, 8, 684, 3, 214, 3, 145, 3, 465, 4, 706, 2]","[0, 0, 1]",[5],4
"[2149, 3, 10, 303, 72, 3098, 13, 6, 445, 532, 473, 3099, 35, 213, 2]","[0, 1, 0]",[9],2
"[19, 6, 78, 27, 3100, 1356, 3, 2117, 3101, 13, 58, 64, 182, 352, 3, 1, 146, 4, 685, 36, 640, 16, 2150, 5, 16, 1640, 2]","[0, 0, 1]",[5],4
"[174, 3, 49, 36, 3102, 1, 1138, 3, 17, 151, 771, 49, 36, 56, 35, 544, 103, 34, 17, 22]","[1, 0, 0]",[11],1
"[16, 480, 3, 17, 160, 35, 644, 15, 2]","[0, 0, 1]",[9],2
"[29, 379, 2]","[0, 0, 1]",[5],4
"[49, 17, 167, 2151, 342, 5, 23, 69, 1166, 1357, 3, 2152, 727, 237, 3, 18, 7, 69, 26, 2]","[1, 0, 0]",[5],4
"[36, 608, 40, 50, 543, 32, 1, 917, 85, 17, 271, 69, 163, 3, 25, 61, 5, 830, 10, 131, 17, 2]","[1, 0, 0]",[11],1
"[1, 57, 386, 14, 1, 123, 12, 1641, 27, 1, 425, 43, 6, 3103, 3, 86, 1028, 1642, 23, 6, 20, 772, 44, 593, 3104, 80, 198, 19, 39, 773, 2]","[0, 0, 1]",[11],1
"[10, 12, 32, 908, 33, 180, 3105, 2]","[0, 1, 0]",[9],2
"[545, 143, 6, 350, 49, 17, 28, 35, 186, 8, 362, 15, 203]","[1, 0, 0]",[11],1
"[36, 50, 199, 17, 2]","[0, 0, 1]",[11],1
"[1643, 33, 7, 546, 70, 211, 235, 5, 2]","[0, 0, 1]",[5],4
"[3106, 831, 7, 307, 14, 1, 469, 25, 1, 541, 14, 1, 78, 7, 45, 1167, 15, 1358, 17, 6, 609, 8, 202, 45, 3107, 3108, 2]","[0, 0, 1]",[5],4
"[470, 7, 20, 3, 38, 156, 2]","[0, 0, 1]",[11],1
"[1, 93, 126, 1644, 27, 449, 8, 1645, 6, 2153, 8, 1168, 33, 7, 1, 1646, 414, 2]","[0, 1, 0]",[9],2
"[1647, 1648, 7, 59, 232, 29, 41, 23, 91, 29, 424, 2]","[0, 0, 1]",[5],4
"[1, 1029, 12, 178, 148, 4, 29, 34, 6, 205, 3109, 330, 2]","[0, 0, 1]",[5],4
"[18, 41, 12, 152, 3110, 2]","[1, 0, 0]",[9],2
"[45, 3, 13, 29, 5, 10, 264, 107, 15, 3, 25, 30, 13, 6, 286, 121, 60, 2]","[0, 0, 1]",[5],4
"[17, 83, 56, 15, 55, 2]","[0, 1, 0]",[9],2
"[1, 73, 285, 17, 266, 32, 389, 3, 1, 5, 7, 20, 4, 1, 74, 7, 139, 22]","[0, 0, 1]",[5],4
"[108, 38, 446, 2]","[0, 0, 1]",[24],0
"[73, 7, 38, 563, 2]","[0, 0, 1]",[11],1
"[10, 56, 35, 303, 10, 68, 48, 142, 2]","[1, 0, 0]",[9],2
"[10, 31, 313, 55, 6, 3111, 14, 116, 3, 13, 97, 636, 1017, 3112, 2154, 2]","[0, 1, 0]",[9],2
"[37, 229, 171, 105, 14, 61, 170, 106, 391, 101, 42, 65, 918, 4, 686, 20, 22]","[0, 0, 1]",[5],4
"[23, 45, 175, 29, 110, 34, 1, 1169, 3, 10, 56, 35, 341, 293, 5, 3, 1649, 1170, 1650, 112, 56, 35, 1651, 36, 392, 32, 6, 1652, 919, 3, 1653, 11, 3, 4, 774, 27, 253, 35, 685, 2]","[1, 0, 0]",[24],0
"[113, 1, 120, 41, 215, 1030, 149, 14, 1, 340, 1359, 1654, 27, 132, 1655, 45, 1008, 3, 1, 78, 66, 51, 1656, 2]","[0, 1, 0]",[9],2
"[1657, 33, 176, 6, 20, 2155, 25, 6, 128, 1658, 34, 1, 329, 2]","[1, 0, 0]",[11],1
"[10, 277, 1, 5, 3, 11, 4, 239, 920, 687, 10, 31, 51, 46, 2]","[0, 0, 1]",[11],1
"[645, 8, 27, 20, 11, 4, 20, 5, 32, 6, 181, 24, 4, 17, 31, 502, 1, 832, 14, 6, 20, 426, 2]","[0, 0, 1]",[24],0
"[10, 12, 646, 10, 154, 2]","[0, 0, 1]",[9],2
"[10, 42, 51, 6, 387, 1031, 8, 1, 546, 29, 5, 4, 1171, 14, 478, 6, 124, 2]","[0, 0, 1]",[9],2
"[37, 331, 4, 10, 3113, 15, 68, 40, 20, 8, 48, 8, 1, 921, 4, 922, 1360, 13, 67, 910, 3, 4, 8, 67, 610, 15, 12, 245, 2]","[0, 0, 1]",[9],2
"[10, 31, 51, 773, 50, 14, 1, 450, 32, 1, 1172, 1361, 13, 133, 445, 218, 338, 4, 10, 31, 99, 51, 283, 22]","[0, 0, 1]",[9],2
"[489, 149, 3114, 13, 134, 3, 15, 33, 3115, 410, 13, 109, 43, 95, 538, 8, 818, 44, 2]","[0, 1, 0]",[21],3
"[56, 35, 40, 2156, 71, 1659, 14, 111, 2]","[1, 0, 0]",[9],2
"[15, 33, 6, 82, 26, 8, 775, 4, 31, 505, 2]","[0, 0, 1]",[21],3
"[19, 42, 3116, 33, 170, 370, 214, 4, 15, 12, 194, 2]","[0, 0, 1]",[5],4
"[10, 31, 314, 138, 10, 31, 129, 833, 4, 1, 214, 7, 45, 114, 4, 77, 494, 16, 6, 20, 152, 2]","[0, 0, 1]",[9],2
"[36, 154, 271, 6, 499, 764, 3117, 32, 1, 611, 3, 12, 35, 317, 3, 47, 36, 898, 1, 11, 12, 320, 2]","[1, 0, 0]",[11],1
"[37, 172, 87, 46, 10, 916, 30, 8, 52, 1, 564, 2157, 2158, 27, 10, 171, 4, 36, 39, 336, 8, 1025, 15, 13, 98, 268, 647, 97, 299, 332, 2]","[1, 0, 0]",[5],4
"[1, 565, 7, 522, 3, 4, 1, 5, 7, 20, 2]","[0, 0, 1]",[21],3
"[10, 31, 313, 32, 2159, 3118, 32, 265, 445, 116, 4, 10, 77, 167, 8, 48, 84, 13, 92, 22]","[0, 0, 1]",[9],2
"[6, 1660, 8, 1, 2160, 53, 1, 1661, 1662, 2161, 2162, 98, 8, 272, 2163, 27, 18, 7, 1, 2164, 41, 16, 369, 2]","[0, 0, 1]",[9],2
"[47, 149, 47, 10, 52, 1, 5, 46, 3, 10, 160, 35, 390, 451, 8, 48, 84, 2]","[0, 0, 1]",[5],4
"[133, 24, 3, 4, 130, 188, 2]","[1, 0, 0]",[5],4
"[19, 42, 6, 115, 3119, 123, 32, 18, 41, 2]","[1, 0, 0]",[9],2
"[41, 12, 2165, 4, 3120, 2]","[1, 0, 0]",[21],3
"[10, 31, 51, 8, 1168, 33, 540, 4, 226, 116, 39, 38, 648, 2]","[1, 0, 0]",[9],2
"[215, 3, 185, 3121, 80, 1, 358, 39, 3122, 71, 1, 3123, 2166, 14, 3124, 101, 39, 3125, 14, 1, 414, 140]","[0, 0, 1]",[5],4
"[1, 358, 7, 3126, 72, 1362, 13, 220, 32, 134, 268, 127, 2]","[0, 1, 0]",[24],0
"[10, 234, 776, 71, 1, 427, 1363, 10, 189, 18, 26, 8, 40, 1364, 235, 16, 59, 164, 1365, 23, 1366, 20, 62, 3, 20, 74, 3, 29, 11, 4, 6, 139, 81, 204, 2]","[0, 0, 1]",[5],4
"[1032, 12, 1173, 3, 727, 81, 274, 3, 230, 3127, 1367, 2]","[1, 0, 0]",[5],4
"[1, 2167, 523, 7, 30, 225, 3, 25, 449, 8, 31, 475, 1174, 428, 8, 1175, 225, 834, 1663, 8, 602, 6, 1176, 8, 125, 211, 923, 2]","[0, 0, 1]",[24],0
"[19, 50, 42, 1, 835, 78, 4, 1033, 105, 14, 1, 126, 289, 3, 10, 372, 46, 12, 92, 100, 317, 5, 2]","[0, 1, 0]",[9],2
"[105, 717, 143, 17, 266, 52, 36, 28, 773, 17, 6, 1368, 8, 390, 17, 1, 5, 2]","[1, 0, 0]",[11],1
"[19, 42, 1177, 4, 831, 4, 372, 52, 3128, 22]","[0, 0, 1]",[5],4
"[23, 45, 175, 427, 1369, 8, 40, 42, 16, 1, 1034, 2168, 3, 7, 593, 59, 65, 189, 22]","[0, 0, 1]",[9],2
"[836, 607, 18, 649, 14, 6, 90, 26, 4, 10, 76, 40, 186, 84, 1370, 2]","[0, 0, 1]",[9],2
"[10, 118, 8, 1664, 2169, 33, 150, 392, 23, 6, 301, 14, 501, 2]","[0, 1, 0]",[9],2
"[18, 26, 253, 35, 1371, 23, 1665, 33, 16, 1178, 14, 24, 3, 1035, 3, 239, 3, 4, 2170, 146, 3, 25, 27, 33, 79, 37, 1026, 2]","[1, 0, 0]",[5],4
"[6, 1372, 2171, 2113, 8, 6, 524, 468, 267, 46, 28, 304, 524, 727, 3129, 3130, 3, 6, 20, 332, 14, 1373, 43, 3131, 14, 1666, 3, 3132, 44, 4, 6, 130, 917, 3133, 3134, 452, 2]","[1, 0, 0]",[21],3
"[1, 288, 54, 88, 10, 75, 3135, 7, 211, 923, 3, 168, 141, 38, 321, 54, 88, 10, 75, 51, 3136, 8, 16, 3137, 2]","[0, 1, 0]",[5],4
"[719, 66, 899, 45, 837, 27, 36, 75, 481, 15, 48, 8, 61, 1667, 2]","[1, 0, 0]",[9],2
"[15, 7, 30, 6, 26, 13, 2172, 64, 612, 112, 66, 99, 767, 16, 1668, 3138, 2]","[0, 1, 0]",[9],2
"[47, 13, 1, 161, 3, 18, 7, 373, 213, 765, 2]","[1, 0, 0]",[5],4
"[127, 152, 133, 224, 2]","[1, 0, 0]",[24],0
"[3139, 2]","[0, 0, 1]",[5],4
"[13, 1, 111, 112, 167, 20, 5, 728, 20, 11, 3, 1179, 7, 6, 26, 8, 924, 22]","[1, 0, 0]",[11],1
"[19, 39, 3140, 816, 1374, 4, 154, 35, 167, 8, 125, 16, 1, 5, 2173, 2]","[0, 1, 0]",[9],2
"[547, 2174, 3141, 120, 353, 2]","[0, 1, 0]",[9],2
"[10, 75, 767, 32, 1375, 1669, 33, 41, 16, 3142, 3143, 13, 533, 1, 24, 13, 1, 340, 65, 233, 123, 2]","[0, 0, 1]",[24],0
"[36, 650, 102, 94, 4, 1, 5, 12, 339, 114, 4, 1036, 2]","[0, 0, 1]",[5],4
"[10, 243, 40, 84, 566, 2]","[0, 0, 1]",[9],2
"[10, 77, 63, 1, 1600, 109, 4, 1, 401, 7, 77, 114, 2]","[0, 0, 1]",[5],4
"[10, 118, 8, 3144, 34, 6, 838, 688, 23, 709, 14, 37, 1376, 3, 4, 515, 304, 839, 777, 46, 2]","[0, 0, 1]",[9],2
"[1, 327, 28, 453, 3, 1, 5, 7, 148, 4, 1, 358, 7, 99, 95, 225, 2]","[0, 0, 1]",[5],4
"[1, 73, 285, 17, 266, 32, 389, 3, 1, 5, 7, 20, 4, 1, 74, 7, 139, 22]","[0, 0, 1]",[21],3
"[15, 33, 2175, 4, 46, 33, 77, 612, 8, 219, 27, 567, 729, 3, 45, 15, 449, 27, 506, 11, 66, 51, 2176, 30, 14, 1, 2177, 2]","[0, 0, 1]",[11],1
"[1, 111, 16, 1, 41, 39, 178, 2178, 4, 474, 2]","[1, 0, 0]",[21],3
"[85, 19, 291, 32, 1377, 906, 3, 15, 12, 637, 4, 925, 2]","[0, 1, 0]",[9],2
"[10, 165, 107, 778, 18, 41, 4, 407, 109, 4, 127, 22]","[0, 0, 1]",[9],2
"[10, 31, 8, 179, 10, 31, 99, 42, 6, 3145, 119, 55, 2]","[0, 0, 1]",[5],4
"[404, 3, 404, 774, 53, 1378, 8, 40, 3146, 2]","[1, 0, 0]",[11],1
"[19, 3147, 15, 3148, 3, 268, 6, 1379, 54, 612, 112, 66, 51, 46, 3, 45, 19, 39, 35, 260, 88, 8, 413, 2]","[0, 1, 0]",[9],2
"[49, 10, 507, 8, 332, 23, 6, 1380, 689, 4, 926, 690, 10, 264, 48, 60, 16, 454, 2]","[1, 0, 0]",[21],3
"[57, 3149, 455, 129, 22]","[0, 0, 1]",[5],4
"[174, 19, 171, 6, 3150, 391, 4, 727, 393, 840, 2]","[0, 1, 0]",[5],4
"[36, 3151, 8, 729, 1670, 14, 459, 64, 92, 34, 841, 2]","[1, 0, 0]",[11],1
"[770, 8, 1671, 3, 30, 548, 293, 461, 2]","[1, 0, 0]",[24],0
"[676, 3, 25, 117, 3, 19, 39, 60, 14, 127, 43, 101, 39, 108, 1180, 293, 44, 2]","[1, 0, 0]",[24],0
"[49, 3152, 66, 842, 14, 30, 1641, 317, 80, 498, 3, 651, 380, 61, 81, 204, 2]","[0, 0, 1]",[5],4
"[10, 68, 48, 84, 2]","[0, 0, 1]",[9],2
"[18, 7, 6, 927, 649, 14, 1, 429, 2]","[0, 0, 1]",[9],2
"[278, 137, 5, 16, 409, 53, 168, 6, 183, 2179, 53, 128, 1672, 1181, 3, 25, 11, 404, 2]","[0, 0, 1]",[5],4
"[645, 8, 27, 20, 11, 4, 20, 5, 32, 6, 181, 24, 4, 17, 31, 502, 1, 832, 14, 6, 20, 426, 2]","[0, 0, 1]",[5],4
"[82, 74, 3, 1, 11, 12, 38, 400, 4, 1, 1673, 12, 29, 2]","[0, 0, 1]",[21],3
"[10, 31, 99, 193, 313, 928, 828, 14, 822, 29, 2180, 2]","[0, 1, 0]",[5],4
"[1, 81, 204, 7, 497, 4, 83, 889, 2181, 103, 59, 758, 394, 224, 119, 2]","[0, 0, 1]",[5],4
"[1, 84, 535, 568, 164, 7, 38, 400, 3, 267, 17, 83, 316, 61, 779, 3153, 535, 2]","[0, 0, 1]",[21],3
"[108, 3, 56, 35, 929, 34, 1037, 13, 69, 209, 363, 3, 49, 15, 33, 30, 34, 1, 78, 3, 17, 160, 35, 31, 15, 2]","[1, 0, 0]",[5],4
"[10, 75, 51, 46, 6, 281, 116, 3, 4, 10, 306, 611, 103, 568, 257, 8, 105, 178, 1182, 111, 2]","[1, 0, 0]",[9],2
"[10, 118, 8, 3154, 23, 37, 819, 3, 4, 10, 131, 15, 2]","[0, 0, 1]",[9],2
"[1, 5, 32, 18, 26, 7, 3155, 364, 157, 288, 2]","[0, 1, 0]",[5],4
"[89, 168, 10, 132, 1, 350, 32, 2182, 13, 1, 340, 121, 730, 2183, 3, 19, 39, 231, 32, 6, 124, 23, 58, 14, 1, 57, 565, 22]","[0, 0, 1]",[9],2
"[48, 93, 49, 17, 28, 1601, 16, 1, 191, 4, 56, 35, 167, 8, 1183, 186, 3156, 13, 6, 104, 26, 2]","[1, 0, 0]",[9],2
"[1, 106, 12, 520, 22]","[1, 0, 0]",[5],4
"[1620, 39, 70, 49, 6, 183, 34, 1, 1674, 282, 2]","[0, 0, 1]",[5],4
"[1, 534, 1675, 1184, 28, 930, 247, 1, 57, 16, 1, 153, 22]","[0, 0, 1]",[5],4
"[3157, 195, 84, 142, 13, 260, 22]","[1, 0, 0]",[9],2
"[10, 392, 173, 1, 931, 4, 255, 15, 23, 6, 2184, 13, 1, 172, 87, 2]","[0, 1, 0]",[9],2
"[37, 331, 4, 10, 31, 51, 46, 6, 437, 14, 116, 4, 441, 87, 19, 569, 32, 1, 106, 161, 43, 328, 3158, 44, 4, 171, 138, 3159, 2185, 2]","[0, 1, 0]",[9],2
"[255, 1, 613, 316, 2186, 34, 1, 1379, 14, 1, 180, 1158, 269, 15, 33, 58, 14, 37, 209, 147, 2]","[0, 1, 0]",[5],4
"[10, 68, 136, 107, 1381, 33, 4, 234, 647, 15, 58, 14, 37, 387, 191, 1676, 2]","[0, 0, 1]",[9],2
"[648, 5, 3, 932, 11, 2]","[1, 0, 0]",[5],4
"[10, 395, 13, 3160, 23, 1382, 3, 97, 843, 2]","[0, 1, 0]",[5],4
"[11, 7, 165, 3161, 244, 67, 596, 12, 3162, 1677, 262, 471, 67, 350, 4, 1, 1678, 1679, 364, 3163, 4, 1185, 1305, 102, 3164, 14, 3165, 2]","[0, 0, 1]",[11],1
"[13, 780, 691, 3, 46, 28, 175, 208, 1186, 818, 2]","[0, 1, 0]",[9],2
"[63, 69, 5, 8, 48, 3, 189, 6, 3166, 3, 4, 1383, 84, 23, 6, 356, 14, 435, 2]","[0, 0, 1]",[9],2
"[4, 46, 33, 97, 152, 60, 2]","[0, 1, 0]",[9],2
"[1, 1187, 3, 57, 570, 3, 4, 1, 1680, 329, 2]","[0, 0, 1]",[5],4
"[19, 226, 2187, 13, 6, 434, 223, 4, 36, 39, 251, 2188, 4, 114, 2]","[0, 0, 1]",[11],1
"[1188, 60, 46, 12, 311, 11, 1189, 4, 569, 247, 2]","[0, 1, 0]",[9],2
"[306, 459, 3167, 731, 614, 844, 223, 2]","[0, 1, 0]",[5],4
"[15, 122, 31, 51, 1681, 104, 2]","[1, 0, 0]",[9],2
"[65, 123, 2]","[0, 0, 1]",[9],2
"[1, 93, 375, 92, 139, 100, 1, 5, 43, 101, 7, 920, 44, 7, 1, 11, 2]","[0, 0, 1]",[11],1
"[18, 12, 6, 20, 610, 2]","[0, 0, 1]",[9],2
"[1, 11, 12, 86, 4, 1, 74, 12, 504, 2]","[0, 0, 1]",[21],3
"[10, 131, 1682, 3, 25, 10, 275, 34, 1, 781, 282, 3, 45, 10, 263, 48, 8, 1384, 33, 13, 2154, 2]","[0, 0, 1]",[9],2
"[10, 31, 51, 8, 1381, 33, 175, 116, 4, 10, 52, 15, 2]","[0, 0, 1]",[9],2
"[5, 7, 169, 3, 4, 10, 68, 179, 89, 1, 2189, 41, 1013, 33, 652, 104, 2]","[1, 0, 0]",[5],4
"[19, 75, 51, 1623, 328, 3168, 33, 5, 173, 120, 217, 13, 499, 218, 4, 113, 3169, 933, 3, 272, 2190, 23, 476, 603, 31, 132, 102, 322, 4, 322, 2]","[0, 0, 1]",[5],4
"[30, 144, 1, 62, 2]","[1, 0, 0]",[24],0
"[1190, 7, 59, 365, 429, 649, 244, 504, 25, 762, 3, 23, 94, 494, 934, 259, 476, 603, 3, 29, 352, 3, 6, 274, 4, 2191, 74, 2]","[0, 0, 1]",[5],4
"[1, 5, 12, 30, 114, 3, 1, 1191, 39, 599, 4, 38, 1192, 2]","[1, 0, 0]",[5],4
"[232, 3, 30, 144, 1, 249, 2]","[1, 0, 0]",[24],0
"[615, 1683, 408, 28, 133, 1684, 53, 83, 670, 220, 3170, 889, 3171, 463, 3172, 22]","[0, 0, 1]",[24],0
"[85, 19, 517, 32, 1618, 906, 3, 1, 41, 12, 1193, 567, 2]","[0, 1, 0]",[9],2
"[10, 12, 23, 6, 472, 14, 692, 43, 538, 25, 30, 257, 1, 1, 732, 2192, 44, 4, 19, 39, 276, 23, 67, 2193, 34, 2]","[1, 0, 0]",[21],3
"[1, 81, 4, 230, 356, 28, 1685, 4, 160, 35, 117, 8, 96, 1, 1010, 64, 124, 3173, 2]","[0, 0, 1]",[5],4
"[1, 5, 7, 3174, 920, 3, 23, 6, 38, 2194, 653, 101, 76, 3175, 3176, 103, 1194, 17, 266, 52, 276, 3, 782, 15, 33, 34, 1, 78, 64, 30, 2]","[0, 0, 1]",[5],4
"[50, 19, 723, 12, 59, 2195, 47, 19, 291, 8, 316, 67, 845, 268, 109, 2]","[1, 0, 0]",[11],1
"[1, 58, 1038, 482, 43, 3177, 33, 2196, 44, 12, 212, 228, 6, 610, 53, 15, 12, 70, 4, 42, 3178, 3179, 59, 1195, 14, 114, 1004, 4, 706, 2]","[0, 0, 1]",[5],4
"[49, 1, 3180, 7, 8, 3181, 1686, 4, 570, 3, 935, 483, 928, 764, 14, 614, 3182, 4, 6, 290, 393, 363, 2197, 23, 3183, 3184, 449, 8, 40, 6, 549, 3185, 1687, 2]","[1, 0, 0]",[5],4
"[1, 1385, 1688, 155, 7, 38, 1039, 3, 1, 1689, 456, 7, 65, 4, 1, 11, 7, 20, 2]","[0, 0, 1]",[11],1
"[77, 311, 23, 2172, 43, 423, 135, 14, 15, 33, 538, 2198, 8, 3186, 2199, 44, 2]","[0, 1, 0]",[21],3
"[1, 5, 7, 315, 4, 1, 11, 7, 354, 3, 86, 4, 38, 846, 2]","[0, 0, 1]",[5],4
"[19, 96, 2200, 120, 110, 50, 133, 1, 153, 3, 25, 185, 87, 27, 19, 216, 6, 41, 126, 100, 1168, 33, 19, 28, 77, 283, 2]","[0, 1, 0]",[9],2
"[1, 1611, 3, 1, 352, 1335, 3, 5, 3, 4, 89, 50, 1, 470, 28, 50, 757, 406, 2]","[0, 0, 1]",[11],1
"[10, 929, 34, 3187, 71, 257, 302, 47, 94, 2]","[0, 0, 1]",[9],2
"[1, 1386, 12, 95, 847, 3, 250, 12, 45, 45, 43, 56, 35, 936, 185, 14, 69, 1690, 44, 4, 11, 12, 427, 2]","[1, 0, 0]",[11],1
"[38, 29, 81, 590, 2]","[0, 0, 1]",[5],4
"[1, 188, 28, 225, 4, 1, 717, 77, 610, 102, 23, 6, 321, 1691, 2]","[0, 0, 1]",[11],1
"[1, 1128, 401, 12, 1387, 4, 1173, 16, 37, 571, 2]","[0, 0, 1]",[5],4
"[10, 118, 8, 3188, 80, 6, 3189, 550, 23, 37, 323, 2]","[0, 1, 0]",[9],2
"[224, 32, 551, 3190, 616, 2]","[1, 0, 0]",[24],0
"[10, 31, 51, 46, 175, 116, 3, 4, 5, 7, 29, 4, 1196, 2]","[0, 0, 1]",[5],4
"[572, 727, 3191, 207, 60, 29, 108, 2]","[0, 0, 1]",[5],4
"[96, 1, 613, 137, 3, 15, 33, 573, 4, 61, 62, 28, 45, 162, 22]","[0, 0, 1]",[24],0
"[3192, 8, 1197, 111, 238, 2]","[1, 0, 0]",[9],2
"[10, 277, 18, 41, 8, 40, 58, 27, 593, 1388, 141, 1159, 2]","[0, 0, 1]",[9],2
"[1, 78, 937, 3, 188, 39, 89, 1139, 100, 193, 3, 6, 3193, 223, 12, 847, 848, 3194, 3, 6, 3195, 236, 223, 2201, 574, 2]","[1, 0, 0]",[5],4
"[3196, 32, 18, 41, 76, 271, 3197, 3198, 80, 384, 4, 16, 1, 611, 3, 30, 58, 525, 1023, 3199, 13, 384, 2]","[1, 0, 0]",[11],1
"[373, 1389, 733, 8, 1, 191, 2]","[0, 0, 1]",[9],2
"[146, 14, 5, 7, 65, 4, 24, 7, 162, 3, 770, 8, 684, 3, 214, 3, 145, 3, 465, 4, 706, 2]","[0, 0, 1]",[24],0
"[97, 3200, 8, 322, 1692, 566, 2]","[1, 0, 0]",[9],2
"[3201, 227, 8, 2202, 2]","[1, 0, 0]",[21],3
"[85, 395, 80, 198, 6, 1001, 223, 12, 494, 16, 1198, 8, 6, 1199, 32, 126, 137, 110, 3, 197, 1693, 18, 7, 30, 1040, 33, 3, 240, 26, 285, 552, 2203, 113, 15, 7, 2204, 27, 240, 26, 7, 1390, 321, 3, 46, 12, 30, 6, 341, 8, 40, 2205, 8, 690, 4, 2206, 284, 2]","[1, 0, 0]",[9],2
"[20, 5, 3, 20, 155, 3, 20, 11, 2]","[0, 0, 1]",[21],3
"[50, 1, 5, 12, 65, 53, 575, 1, 146, 14, 5, 16, 115, 1694, 224, 110, 7, 319, 18, 12, 617, 92, 408, 4, 94, 144, 15, 2]","[0, 0, 1]",[24],0
"[38, 3202, 3, 38, 354, 4, 3203, 2]","[0, 0, 1]",[21],3
"[10, 275, 16, 1, 3204, 4, 234, 6, 387, 2]","[0, 0, 1]",[9],2
"[1, 62, 4, 21, 28, 423, 20, 575, 15, 33, 16, 1, 781, 429, 2]","[0, 0, 1]",[24],0
"[37, 159, 4, 10, 826, 194, 230, 4, 6, 70, 3, 120, 605, 78, 32, 1143, 180, 121, 2]","[0, 0, 1]",[9],2
"[546, 29, 406, 783, 2]","[0, 0, 1]",[5],4
"[10, 118, 8, 3205, 13, 2207, 330, 109, 2]","[0, 1, 0]",[9],2
"[19, 39, 1695, 14, 1, 1696, 457, 121, 1200, 576, 105, 1135, 1391, 349, 6, 1201, 216, 2]","[1, 0, 0]",[5],4
"[1033, 126, 208, 16, 166, 267, 1, 615, 17, 167, 93, 195, 47, 6, 3206, 3, 55, 17, 83, 63, 88, 17, 167, 16, 6, 3207, 577, 43, 4, 24, 44, 2]","[0, 0, 1]",[24],0
"[287, 22, 22, 22]","[0, 0, 1]",[9],2
"[338, 49, 36, 122, 93, 63, 6, 1697, 2]","[1, 0, 0]",[9],2
"[1, 1041, 7, 210, 3, 25, 1, 5, 7, 320, 3, 1, 11, 7, 849, 3, 4, 1698, 1699, 80, 138, 403, 122, 2]","[1, 0, 0]",[5],4
"[1, 5, 4, 73, 77, 610, 98, 23, 1, 120, 2208, 36, 28, 850, 8, 2]","[0, 0, 1]",[5],4
"[1, 62, 83, 30, 40, 508, 13, 1, 146, 3, 851, 3, 1035, 4, 202, 2]","[0, 0, 1]",[5],4
"[11, 55, 12, 20, 3, 5, 12, 245, 2]","[0, 0, 1]",[5],4
"[227, 4, 359, 1202, 3, 101, 10, 287, 2]","[0, 0, 1]",[21],3
"[18, 5, 7, 3208, 691, 2]","[0, 1, 0]",[5],4
"[15, 12, 2209, 1700, 16, 69, 571, 2]","[0, 0, 1]",[5],4
"[5, 12, 823, 3, 241, 20, 2]","[0, 1, 0]",[5],4
"[1, 5, 7, 467, 53, 136, 96, 1, 3209, 1392, 2]","[0, 0, 1]",[5],4
"[19, 42, 6, 20, 2210, 784, 1, 693, 4, 1701, 4, 2211, 5, 12, 79, 88, 19, 39, 190, 13, 2]","[0, 0, 1]",[21],3
"[97, 5, 1315, 1316, 3, 18, 26, 7, 13, 111, 112, 1587, 29, 5, 2]","[0, 1, 0]",[9],2
"[206, 3, 10, 303, 18, 26, 7, 6, 29, 544, 60, 221, 2]","[0, 0, 1]",[21],3
"[10, 136, 68, 35, 48, 84, 2]","[1, 0, 0]",[9],2
"[226, 28, 70, 3, 1, 2146, 28, 86, 4, 28, 914, 8, 219, 6, 761, 4, 820, 8, 17, 4, 1639, 69, 829, 2]","[0, 0, 1]",[11],1
"[10, 48, 4, 125, 60, 32, 175, 321, 110, 4, 18, 7, 58, 26, 17, 31, 48, 4, 96, 2]","[0, 0, 1]",[9],2
"[19, 674, 1, 109, 23, 6, 760, 1042, 4, 3210, 2212, 3211, 3212, 2]","[0, 0, 1]",[5],4
"[19, 31, 255, 240, 137, 41, 1043, 3213, 638, 4, 3214, 3215, 3, 4, 894, 7, 1, 57, 2]","[0, 0, 1]",[9],2
"[186, 8, 1643, 33, 7, 52, 343, 389, 4, 276, 16, 37, 683, 653, 3, 59, 1702, 785, 22]","[0, 0, 1]",[9],2
